Person Code,Module Code,year,Surname,Forename,Module Name,Event ID,Object ID,Event Slot ID,Date,Has Attended,Attended,NotAttended,Attendance Code,full_name,student_overall_attendance,Standardised Student Overall Attendance
160,1550,2024,Nair,Lisa,Biology,543,418,1052,2024-10-20,Y,1,1,P,Lisa Nair,0.7692307692307693,0.2585622572506366
384,1550,2025,Clark,Ruth,Biology,543,295,476,2025-04-09,Y,1,1,P,Ruth Clark,0.6986301369863014,-0.08782626134853598
330,1550,2025,Gupta,Michelle,Biology,543,412,476,2025-04-09,Y,1,1,P,Michelle Gupta,0.7161290322580646,-0.001971273686112129
25,1550,2025,Diaz,Nancy,Biology,543,280,476,2025-04-09,Y,1,1,O,Nancy Diaz,0.564935064935065,-0.7437755989051584
281,1550,2025,Kim,Joseph,Biology,543,65,476,2025-04-09,Y,1,1,P,Joseph Kim,0.41935483870967744,-1.4580371755569137
141,1550,2025,Ibrahim,William,Biology,543,794,476,2025-04-09,Y,1,1,O,William Ibrahim,0.6410256410256411,-0.3704517193100496
160,1550,2025,Nair,Lisa,Biology,543,418,476,2025-04-09,Y,1,1,P,Lisa Nair,0.7692307692307693,0.2585622572506366
384,1550,2024,Clark,Ruth,Biology,543,295,57,2024-03-15,Y,1,1,P,Ruth Clark,0.6986301369863014,-0.08782626134853598
457,1550,2024,Ramirez,Carmen,Biology,543,230,57,2024-03-15,Y,1,1,P,Carmen Ramirez,0.8,0.4095256116252013
451,1550,2024,Bernard,Sarah,Biology,543,830,57,2024-03-15,N,0,0,A,Sarah Bernard,0.4931506849315068,-1.095971949808814
25,1550,2024,Diaz,Nancy,Biology,543,280,57,2024-03-15,N,0,0,A,Nancy Diaz,0.564935064935065,-0.7437755989051584
281,1550,2024,Kim,Joseph,Biology,543,65,57,2024-03-15,N,0,0,A,Joseph Kim,0.41935483870967744,-1.4580371755569137
141,1550,2024,Ibrahim,William,Biology,543,794,57,2024-03-15,Y,1,1,P,William Ibrahim,0.6410256410256411,-0.3704517193100496
496,1550,2024,Ben-Ahmad,Marie,Biology,886,164,819,2024-12-27,Y,1,1,P,Marie Ben-Ahmad,0.8482758620689655,0.6463819090059838
330,1550,2025,Gupta,Michelle,Biology,886,412,916,2025-02-28,Y,1,1,P,Michelle Gupta,0.7161290322580646,-0.001971273686112129
160,1550,2025,Nair,Lisa,Biology,886,418,916,2025-02-28,Y,1,1,P,Lisa Nair,0.7692307692307693,0.2585622572506366
395,1550,2024,Petit,Yuki,Biology,886,824,33,2024-07-02,Y,1,1,P,Yuki Petit,0.5684931506849316,-0.7263185307067118
89,1550,2024,Nkomo,Matthew,Biology,886,67,33,2024-07-02,N,0,0,A,Matthew Nkomo,0.535483870967742,-0.8882722574335566
131,1550,2024,Agarwal,Ruvimbo,Biology,886,788,786,2024-05-23,Y,1,1,P,Ruvimbo Agarwal,0.8205128205128205,0.5101678478749108
171,1550,2024,Al-Zahra,Donna,Biology,886,639,786,2024-05-23,N,0,0,A,Donna Al-Zahra,0.7123287671232876,-0.02061654878451772
66,1550,2024,Ramirez,Jean,Biology,886,549,786,2024-05-23,N,0,0,A,Jean Ramirez,0.4551282051282051,-1.282521985323045
457,1550,2025,Ramirez,Carmen,Biology,886,230,25,2025-06-27,Y,1,1,P,Carmen Ramirez,0.8,0.4095256116252013
330,1550,2025,Gupta,Michelle,Biology,886,412,25,2025-06-27,Y,1,1,P,Michelle Gupta,0.7161290322580646,-0.001971273686112129
384,1550,2025,Clark,Ruth,Biology,886,295,874,2025-08-31,Y,1,1,P,Ruth Clark,0.6986301369863014,-0.08782626134853598
330,1550,2025,Gupta,Michelle,Biology,886,412,874,2025-08-31,Y,1,1,P,Michelle Gupta,0.7161290322580646,-0.001971273686112129
141,1550,2025,Ibrahim,William,Biology,886,794,874,2025-08-31,N,0,0,A,William Ibrahim,0.6410256410256411,-0.3704517193100496
465,1550,2024,Okafor,Efua,Biology,886,683,75,2024-09-14,Y,1,1,P,Efua Okafor,0.7483870967741936,0.15629675912593138
25,1550,2024,Diaz,Nancy,Biology,886,280,75,2024-09-14,Y,1,1,L,Nancy Diaz,0.564935064935065,-0.7437755989051584
89,1602,2023,Nkomo,Matthew,Statistics,794,67,141,2023-11-29,N,0,0,A,Matthew Nkomo,0.535483870967742,-0.8882722574335566
451,1602,2023,Bernard,Sarah,Statistics,794,830,141,2023-11-29,Y,1,1,P,Sarah Bernard,0.4931506849315068,-1.095971949808814
103,1602,2023,Tanaka,Steven,Statistics,794,742,665,2023-07-01,Y,1,1,P,Steven Tanaka,0.8620689655172413,0.7140551368290641
103,1602,2023,Tanaka,Steven,Statistics,794,742,71,2023-03-01,Y,1,1,P,Steven Tanaka,0.8620689655172413,0.7140551368290641
465,1602,2024,Okafor,Efua,Statistics,794,683,237,2024-06-02,N,0,0,A,Efua Okafor,0.7483870967741936,0.15629675912593138
215,1602,2025,Harris,Matthew,Statistics,794,411,1112,2025-05-12,N,0,0,A,Matthew Harris,0.3984375,-1.5606641030834734
89,1602,2024,Nkomo,Matthew,Statistics,794,67,363,2024-05-15,Y,1,1,P,Matthew Nkomo,0.535483870967742,-0.8882722574335566
395,1602,2024,Petit,Yuki,Statistics,794,824,363,2024-05-15,N,0,0,A,Yuki Petit,0.5684931506849316,-0.7263185307067118
215,1602,2025,Harris,Matthew,Statistics,794,411,411,2025-03-04,N,0,0,A,Matthew Harris,0.3984375,-1.5606641030834734
141,1602,2025,Ibrahim,William,Statistics,794,794,411,2025-03-04,Y,1,1,P,William Ibrahim,0.6410256410256411,-0.3704517193100496
395,1602,2023,Petit,Yuki,Statistics,794,824,533,2023-03-14,N,0,0,A,Yuki Petit,0.5684931506849316,-0.7263185307067118
89,1602,2025,Nkomo,Matthew,Statistics,913,67,185,2025-07-07,N,0,0,A,Matthew Nkomo,0.535483870967742,-0.8882722574335566
103,1602,2025,Tanaka,Steven,Statistics,913,742,15,2025-07-30,Y,1,1,P,Steven Tanaka,0.8620689655172413,0.7140551368290641
465,1602,2024,Okafor,Efua,Statistics,913,683,118,2024-01-12,N,0,0,A,Efua Okafor,0.7483870967741936,0.15629675912593138
215,1602,2025,Harris,Matthew,Statistics,913,411,177,2025-02-21,N,0,0,A,Matthew Harris,0.3984375,-1.5606641030834734
395,1602,2023,Petit,Yuki,Statistics,913,824,351,2023-04-29,N,0,0,A,Yuki Petit,0.5684931506849316,-0.7263185307067118
103,1602,2023,Tanaka,Steven,Statistics,913,742,351,2023-04-29,Y,1,1,P,Steven Tanaka,0.8620689655172413,0.7140551368290641
103,1602,2023,Tanaka,Steven,Statistics,913,742,1073,2023-06-16,Y,1,1,P,Steven Tanaka,0.8620689655172413,0.7140551368290641
291,1602,2023,Ibrahim,Valeria,Statistics,913,757,70,2023-06-30,N,0,0,A,Valeria Ibrahim,0.7207792207792207,0.020843988186792423
37,1945,2023,Kim,Seung-ho,Biomedical Engineering,370,199,1081,2023-11-21,Y,1,1,P,Seung-ho Kim,0.6103896103896104,-0.5207615526700062
480,1945,2023,Yoon,Tafadzwa,Biomedical Engineering,370,913,188,2023-08-08,Y,1,1,P,Tafadzwa Yoon,0.7931034482758621,0.3756889977136609
37,1945,2024,Kim,Seung-ho,Biomedical Engineering,370,199,282,2024-07-10,Y,1,1,P,Seung-ho Kim,0.6103896103896104,-0.5207615526700062
66,448,2023,Ramirez,Jean,User Experience Design,370,549,844,2023-10-25,N,0,0,A,Jean Ramirez,0.4551282051282051,-1.282521985323045
117,448,2023,Martin,Raj,User Experience Design,370,715,844,2023-10-25,N,0,0,A,Raj Martin,0.475,-1.1850248189561388
346,448,2024,Reddy,Hana,User Experience Design,370,880,1013,2024-07-08,Y,1,1,P,Hana Reddy,0.5512820512820513,-0.8107615029025301
251,448,2023,Torres,Ruth,User Experience Design,370,927,1081,2023-11-21,Y,1,1,P,Ruth Torres,0.8387096774193549,0.5994472509996536
291,448,2023,Ibrahim,Valeria,User Experience Design,370,757,1081,2023-11-21,Y,1,1,P,Valeria Ibrahim,0.7207792207792207,0.020843988186792423
352,448,2023,Popov,Anita,User Experience Design,370,251,1081,2023-11-21,N,0,0,A,Anita Popov,0.7756410256410257,0.2900129560786708
150,448,2023,Lewis,Efua,User Experience Design,370,908,1081,2023-11-21,N,0,0,A,Efua Lewis,0.5769230769230769,-0.6849587075903932
415,448,2023,Mthembu,Mark,User Experience Design,370,599,188,2023-08-08,Y,1,1,P,Mark Mthembu,0.6927710843373494,-0.11657258419218276
282,448,2023,Flores,Marco,User Experience Design,370,463,188,2023-08-08,N,0,0,A,Marco Flores,0.6666666666666666,-0.24464892399791283
117,448,2025,Martin,Raj,User Experience Design,370,715,737,2025-07-21,N,0,0,A,Raj Martin,0.475,-1.1850248189561388
282,448,2023,Flores,Marco,User Experience Design,370,463,701,2023-02-06,Y,1,1,P,Marco Flores,0.6666666666666666,-0.24464892399791283
415,448,2023,Mthembu,Mark,User Experience Design,370,599,672,2023-02-15,Y,1,1,P,Mark Mthembu,0.6927710843373494,-0.11657258419218276
282,448,2023,Flores,Marco,User Experience Design,370,463,672,2023-02-15,N,0,0,A,Marco Flores,0.6666666666666666,-0.24464892399791283
66,448,2024,Ramirez,Jean,User Experience Design,370,549,471,2024-11-13,N,0,0,A,Jean Ramirez,0.4551282051282051,-1.282521985323045
131,448,2024,Agarwal,Ruvimbo,User Experience Design,370,788,471,2024-11-13,Y,1,1,P,Ruvimbo Agarwal,0.8205128205128205,0.5101678478749108
377,448,2024,Lopez,Raj,User Experience Design,370,856,47,2024-07-16,N,0,0,A,Raj Lopez,0.3935483870967742,-1.5846516018065488
346,448,2024,Reddy,Hana,User Experience Design,370,880,47,2024-07-16,N,0,0,A,Hana Reddy,0.5512820512820513,-0.8107615029025301
291,448,2024,Ibrahim,Valeria,User Experience Design,370,757,282,2024-07-10,Y,1,1,P,Valeria Ibrahim,0.7207792207792207,0.020843988186792423
66,448,2024,Ramirez,Jean,User Experience Design,370,549,282,2024-07-10,N,0,0,A,Jean Ramirez,0.4551282051282051,-1.282521985323045
387,448,2024,Zhang,Diego,User Experience Design,370,158,282,2024-07-10,N,0,0,A,Diego Zhang,0.5612903225806452,-0.7616578311839219
480,1945,2024,Yoon,Tafadzwa,Biomedical Engineering,757,913,586,2024-07-29,Y,1,1,P,Tafadzwa Yoon,0.7931034482758621,0.3756889977136609
37,1945,2024,Kim,Seung-ho,Biomedical Engineering,757,199,335,2024-10-26,N,0,0,A,Seung-ho Kim,0.6103896103896104,-0.5207615526700062
37,1945,2024,Kim,Seung-ho,Biomedical Engineering,757,199,355,2024-03-06,Y,1,1,P,Seung-ho Kim,0.6103896103896104,-0.5207615526700062
66,448,2023,Ramirez,Jean,User Experience Design,757,549,440,2023-09-01,N,0,0,A,Jean Ramirez,0.4551282051282051,-1.282521985323045
387,448,2023,Zhang,Diego,User Experience Design,757,158,440,2023-09-01,N,0,0,A,Diego Zhang,0.5612903225806452,-0.7616578311839219
117,448,2023,Martin,Raj,User Experience Design,757,715,440,2023-09-01,N,0,0,A,Raj Martin,0.475,-1.1850248189561388
282,448,2023,Flores,Marco,User Experience Design,757,463,440,2023-09-01,Y,1,1,P,Marco Flores,0.6666666666666666,-0.24464892399791283
117,448,2023,Martin,Raj,User Experience Design,757,715,1004,2023-06-11,N,0,0,A,Raj Martin,0.475,-1.1850248189561388
291,448,2024,Ibrahim,Valeria,User Experience Design,757,757,335,2024-10-26,~,0,1,Z,Valeria Ibrahim,0.7207792207792207,0.020843988186792423
117,448,2025,Martin,Raj,User Experience Design,757,715,284,2025-03-19,N,0,0,A,Raj Martin,0.475,-1.1850248189561388
131,448,2023,Agarwal,Ruvimbo,User Experience Design,757,788,164,2023-08-18,Y,1,1,P,Ruvimbo Agarwal,0.8205128205128205,0.5101678478749108
415,448,2024,Mthembu,Mark,User Experience Design,757,599,362,2024-12-08,~,0,1,Z,Mark Mthembu,0.6927710843373494,-0.11657258419218276
282,448,2024,Flores,Marco,User Experience Design,757,463,362,2024-12-08,Y,1,1,P,Marco Flores,0.6666666666666666,-0.24464892399791283
415,448,2023,Mthembu,Mark,User Experience Design,757,599,960,2023-07-08,Y,1,1,P,Mark Mthembu,0.6927710843373494,-0.11657258419218276
131,448,2023,Agarwal,Ruvimbo,User Experience Design,757,788,960,2023-07-08,Y,1,1,P,Ruvimbo Agarwal,0.8205128205128205,0.5101678478749108
66,448,2024,Ramirez,Jean,User Experience Design,757,549,355,2024-03-06,N,0,0,A,Jean Ramirez,0.4551282051282051,-1.282521985323045
150,448,2024,Lewis,Efua,User Experience Design,757,908,355,2024-03-06,N,0,0,A,Efua Lewis,0.5769230769230769,-0.6849587075903932
117,448,2024,Martin,Raj,User Experience Design,757,715,355,2024-03-06,N,0,0,A,Raj Martin,0.475,-1.1850248189561388
66,448,2024,Ramirez,Jean,User Experience Design,757,549,576,2024-07-11,N,0,0,A,Jean Ramirez,0.4551282051282051,-1.282521985323045
65,776,2025,Thomas,Dina,Political Science,185,197,243,2025-06-27,Y,1,1,P,Dina Thomas,0.7207792207792207,0.020843988186792423
154,776,2025,Park,Donald,Political Science,185,557,243,2025-06-27,Y,1,1,P,Donald Park,0.6865671641791045,-0.14701093360640322
154,776,2024,Park,Donald,Political Science,185,557,603,2024-12-09,Y,1,1,P,Donald Park,0.6865671641791045,-0.14701093360640322
154,776,2025,Park,Donald,Political Science,615,557,752,2025-04-28,Y,1,1,P,Donald Park,0.6865671641791045,-0.14701093360640322
65,776,2024,Thomas,Dina,Political Science,615,197,1016,2024-12-18,~,0,1,Z,Dina Thomas,0.7207792207792207,0.020843988186792423
154,776,2023,Park,Donald,Political Science,973,557,92,2023-12-02,Y,1,1,P,Donald Park,0.6865671641791045,-0.14701093360640322
428,1748,2025,Al-Khalil,Ji-eun,Linguistics,68,653,441,2025-05-06,Y,1,1,P,Ji-eun Al-Khalil,0.8013698630136986,0.4162465828816029
154,1748,2025,Park,Donald,Linguistics,68,557,441,2025-05-06,Y,1,1,P,Donald Park,0.6865671641791045,-0.14701093360640322
314,1748,2023,Esposito,Carmen,Linguistics,68,272,210,2023-06-03,Y,1,1,P,Carmen Esposito,0.7532467532467533,0.1801397354976159
336,1748,2023,Lopez,Francisco,Linguistics,68,396,267,2023-09-11,Y,1,1,P,Francisco Lopez,0.5960264900662252,-0.5912314594273766
490,1748,2025,Lebedev,Chiara,Linguistics,68,258,694,2025-03-01,Y,1,1,P,Chiara Lebedev,0.5973154362416108,-0.5849074911844314
2,1748,2024,Lee,Valeria,Linguistics,68,179,1069,2024-08-08,Y,1,1,P,Valeria Lee,0.6940298507462687,-0.11039668720958704
225,1748,2024,Robert,Elena,Linguistics,68,924,337,2024-09-29,N,0,0,A,Elena Robert,0.8582089552238806,0.6951167335203665
428,1748,2024,Al-Khalil,Ji-eun,Linguistics,68,653,337,2024-09-29,Y,1,1,P,Ji-eun Al-Khalil,0.8013698630136986,0.4162465828816029
192,1748,2024,Wagner,Richard,Linguistics,68,397,337,2024-09-29,N,0,0,A,Richard Wagner,0.5633802816901409,-0.7514038459594795
154,1748,2024,Park,Donald,Linguistics,68,557,374,2024-04-10,Y,1,1,P,Donald Park,0.6865671641791045,-0.14701093360640322
314,1748,2023,Esposito,Carmen,Linguistics,68,272,950,2023-02-08,Y,1,1,P,Carmen Esposito,0.7532467532467533,0.1801397354976159
2,1748,2025,Lee,Valeria,Linguistics,549,179,120,2025-07-29,Y,1,1,P,Valeria Lee,0.6940298507462687,-0.11039668720958704
336,1748,2023,Lopez,Francisco,Linguistics,549,396,791,2023-07-11,Y,1,1,P,Francisco Lopez,0.5960264900662252,-0.5912314594273766
225,1748,2025,Robert,Elena,Linguistics,549,924,84,2025-07-11,Y,1,1,P,Elena Robert,0.8582089552238806,0.6951167335203665
192,1748,2025,Wagner,Richard,Linguistics,549,397,84,2025-07-11,Y,1,1,P,Richard Wagner,0.5633802816901409,-0.7514038459594795
65,1748,2023,Thomas,Dina,Linguistics,549,197,29,2023-06-18,Y,1,1,P,Dina Thomas,0.7207792207792207,0.020843988186792423
314,1748,2023,Esposito,Carmen,Linguistics,549,272,668,2023-05-09,Y,1,1,P,Carmen Esposito,0.7532467532467533,0.1801397354976159
314,1748,2024,Esposito,Carmen,Linguistics,549,272,65,2024-08-27,Y,1,1,P,Carmen Esposito,0.7532467532467533,0.1801397354976159
154,1748,2024,Park,Donald,Linguistics,549,557,65,2024-08-27,Y,1,1,O,Donald Park,0.6865671641791045,-0.14701093360640322
314,1748,2024,Esposito,Carmen,Linguistics,549,272,301,2024-11-28,Y,1,1,P,Carmen Esposito,0.7532467532467533,0.1801397354976159
318,1748,2023,Al-Khalil,Marie,Linguistics,549,863,577,2023-01-30,N,0,0,A,Marie Al-Khalil,0.5347222222222222,-0.892009141541619
428,1748,2023,Al-Khalil,Ji-eun,Linguistics,549,653,577,2023-01-30,Y,1,1,P,Ji-eun Al-Khalil,0.8013698630136986,0.4162465828816029
154,1748,2023,Park,Donald,Linguistics,549,557,577,2023-01-30,Y,1,1,O,Donald Park,0.6865671641791045,-0.14701093360640322
480,1689,2023,Yoon,Tafadzwa,Leadership,927,913,530,2023-02-24,Y,1,1,P,Tafadzwa Yoon,0.7931034482758621,0.3756889977136609
1,1689,2024,Rodriguez,Ahmad,Leadership,927,682,658,2024-07-06,Y,1,1,P,Ahmad Rodriguez,0.6492537313432836,-0.33008216559048353
120,1689,2024,Smith,Elena,Leadership,927,797,658,2024-07-06,N,0,0,A,Elena Smith,0.7032258064516129,-0.06527848681092975
225,1689,2024,Robert,Elena,Leadership,927,924,658,2024-07-06,Y,1,1,P,Elena Robert,0.8582089552238806,0.6951167335203665
37,1689,2023,Kim,Seung-ho,Leadership,927,199,593,2023-11-30,Y,1,1,P,Seung-ho Kim,0.6103896103896104,-0.5207615526700062
318,1689,2023,Al-Khalil,Marie,Leadership,927,863,593,2023-11-30,Y,1,1,P,Marie Al-Khalil,0.5347222222222222,-0.892009141541619
120,1689,2023,Smith,Elena,Leadership,927,797,593,2023-11-30,Y,1,1,P,Elena Smith,0.7032258064516129,-0.06527848681092975
154,1689,2023,Park,Donald,Leadership,927,557,593,2023-11-30,Y,1,1,P,Donald Park,0.6865671641791045,-0.14701093360640322
146,1689,2025,Patel,Sergei,Leadership,927,518,468,2025-03-20,Y,1,1,P,Sergei Patel,0.8278145695364238,0.5459924849505526
154,1689,2025,Park,Donald,Leadership,927,557,468,2025-03-20,Y,1,1,P,Donald Park,0.6865671641791045,-0.14701093360640322
37,1689,2024,Kim,Seung-ho,Leadership,927,199,470,2024-08-09,Y,1,1,P,Seung-ho Kim,0.6103896103896104,-0.5207615526700062
318,1689,2024,Al-Khalil,Marie,Leadership,927,863,470,2024-08-09,Y,1,1,P,Marie Al-Khalil,0.5347222222222222,-0.892009141541619
2,1689,2024,Lee,Valeria,Leadership,927,179,470,2024-08-09,Y,1,1,P,Valeria Lee,0.6940298507462687,-0.11039668720958704
480,1689,2024,Yoon,Tafadzwa,Leadership,927,913,470,2024-08-09,Y,1,1,P,Tafadzwa Yoon,0.7931034482758621,0.3756889977136609
154,1689,2024,Park,Donald,Leadership,927,557,470,2024-08-09,N,0,0,A,Donald Park,0.6865671641791045,-0.14701093360640322
490,1689,2025,Lebedev,Chiara,Leadership,927,258,101,2025-02-08,N,0,0,A,Chiara Lebedev,0.5973154362416108,-0.5849074911844314
37,1689,2023,Kim,Seung-ho,Leadership,927,199,431,2023-12-13,Y,1,1,P,Seung-ho Kim,0.6103896103896104,-0.5207615526700062
318,1689,2023,Al-Khalil,Marie,Leadership,927,863,431,2023-12-13,Y,1,1,O,Marie Al-Khalil,0.5347222222222222,-0.892009141541619
2,1689,2023,Lee,Valeria,Leadership,927,179,431,2023-12-13,Y,1,1,P,Valeria Lee,0.6940298507462687,-0.11039668720958704
435,1689,2023,White,Linda,Leadership,927,286,431,2023-12-13,Y,1,1,P,Linda White,0.8680555555555556,0.7434271975161655
350,1689,2023,Petrov,So-young,Leadership,927,192,682,2023-08-14,Y,1,1,P,So-young Petrov,0.7908496732026143,0.3646312807491049
480,1689,2023,Yoon,Tafadzwa,Leadership,927,913,682,2023-08-14,Y,1,1,P,Tafadzwa Yoon,0.7931034482758621,0.3756889977136609
37,1689,2023,Kim,Seung-ho,Leadership,927,199,356,2023-03-06,Y,1,1,P,Seung-ho Kim,0.6103896103896104,-0.5207615526700062
318,1689,2023,Al-Khalil,Marie,Leadership,927,863,356,2023-03-06,Y,1,1,P,Marie Al-Khalil,0.5347222222222222,-0.892009141541619
225,1689,2023,Robert,Elena,Leadership,927,924,356,2023-03-06,Y,1,1,P,Elena Robert,0.8582089552238806,0.6951167335203665
146,538,2023,Patel,Sergei,Digital Systems,279,518,608,2023-11-29,Y,1,1,P,Sergei Patel,0.8278145695364238,0.5459924849505526
146,538,2023,Patel,Sergei,Digital Systems,279,518,881,2023-07-01,Y,1,1,P,Sergei Patel,0.8278145695364238,0.5459924849505526
37,538,2023,Kim,Seung-ho,Digital Systems,279,199,994,2023-03-14,Y,1,1,P,Seung-ho Kim,0.6103896103896104,-0.5207615526700062
336,538,2023,Lopez,Francisco,Digital Systems,578,396,251,2023-12-16,~,0,1,Z,Francisco Lopez,0.5960264900662252,-0.5912314594273766
1,538,2024,Rodriguez,Ahmad,Digital Systems,318,682,1000,2024-07-07,N,0,0,A,Ahmad Rodriguez,0.6492537313432836,-0.33008216559048353
336,538,2024,Lopez,Francisco,Digital Systems,318,396,1000,2024-07-07,N,0,0,A,Francisco Lopez,0.5960264900662252,-0.5912314594273766
37,538,2023,Kim,Seung-ho,Digital Systems,578,199,85,2023-02-26,Y,1,1,P,Seung-ho Kim,0.6103896103896104,-0.5207615526700062
225,538,2023,Robert,Elena,Digital Systems,578,924,85,2023-02-26,Y,1,1,P,Elena Robert,0.8582089552238806,0.6951167335203665
350,538,2024,Petrov,So-young,Digital Systems,62,192,190,2024-09-21,Y,1,1,P,So-young Petrov,0.7908496732026143,0.3646312807491049
1,538,2024,Rodriguez,Ahmad,Digital Systems,62,682,190,2024-09-21,Y,1,1,P,Ahmad Rodriguez,0.6492537313432836,-0.33008216559048353
120,538,2024,Smith,Elena,Digital Systems,62,797,190,2024-09-21,Y,1,1,P,Elena Smith,0.7032258064516129,-0.06527848681092975
225,538,2024,Robert,Elena,Digital Systems,62,924,190,2024-09-21,Y,1,1,P,Elena Robert,0.8582089552238806,0.6951167335203665
490,1849,2023,Lebedev,Chiara,Occupational Therapy,908,258,809,2023-07-15,Y,1,1,O,Chiara Lebedev,0.5973154362416108,-0.5849074911844314
428,1849,2024,Al-Khalil,Ji-eun,Occupational Therapy,288,653,39,2024-05-23,Y,1,1,P,Ji-eun Al-Khalil,0.8013698630136986,0.4162465828816029
1,1849,2023,Rodriguez,Ahmad,Occupational Therapy,288,682,500,2023-02-01,N,0,0,A,Ahmad Rodriguez,0.6492537313432836,-0.33008216559048353
428,1849,2023,Al-Khalil,Ji-eun,Occupational Therapy,288,653,500,2023-02-01,Y,1,1,P,Ji-eun Al-Khalil,0.8013698630136986,0.4162465828816029
192,1849,2023,Wagner,Richard,Occupational Therapy,288,397,500,2023-02-01,Y,1,1,P,Richard Wagner,0.5633802816901409,-0.7514038459594795
192,1849,2025,Wagner,Richard,Occupational Therapy,288,397,514,2025-08-31,Y,1,1,P,Richard Wagner,0.5633802816901409,-0.7514038459594795
192,1849,2024,Wagner,Richard,Occupational Therapy,288,397,537,2024-08-01,Y,1,1,P,Richard Wagner,0.5633802816901409,-0.7514038459594795
428,1849,2024,Al-Khalil,Ji-eun,Occupational Therapy,288,653,383,2024-09-14,Y,1,1,P,Ji-eun Al-Khalil,0.8013698630136986,0.4162465828816029
77,557,2023,Thomas,Dmitri,Arabic,924,288,1124,2023-09-18,Y,1,1,Y,Dmitri Thomas,0.9041095890410958,0.9203194271117416
131,557,2023,Agarwal,Ruvimbo,Arabic,924,788,1124,2023-09-18,Y,1,1,Y,Ruvimbo Agarwal,0.8205128205128205,0.5101678478749108
465,557,2023,Okafor,Efua,Arabic,924,683,1124,2023-09-18,Y,1,1,Y,Efua Okafor,0.7483870967741936,0.15629675912593138
377,557,2023,Lopez,Raj,Arabic,924,856,1124,2023-09-18,Y,1,1,Y,Raj Lopez,0.3935483870967742,-1.5846516018065488
117,557,2024,Martin,Raj,Arabic,924,715,846,2024-03-23,Y,1,1,Y,Raj Martin,0.475,-1.1850248189561388
89,557,2024,Nkomo,Matthew,Arabic,924,67,846,2024-03-23,Y,1,1,Y,Matthew Nkomo,0.535483870967742,-0.8882722574335566
198,891,2023,Johnson,Arjun,Journalism,432,640,204,2023-03-29,Y,1,1,P,Arjun Johnson,0.7301587301587301,0.06686275963214132
269,891,2023,Ramirez,Chiedza,Journalism,432,664,204,2023-03-29,Y,1,1,L,Chiedza Ramirez,0.6436170212765957,-0.357737607017866
109,891,2023,Durand,Pierre,Journalism,432,426,623,2023-12-01,Y,1,1,P,Pierre Durand,0.9365079365079365,1.0792757314298176
68,891,2023,Wu,Yuki,Journalism,432,293,438,2023-09-19,Y,1,1,P,Yuki Wu,0.37037037037037035,-1.6983701142714989
